"start_datetime";"session_user";"controller";"countRequestsGET";"countRequestsPOST";"countRequestsPUT";"countRequestsDELETE";"avgBytesSELECT";"avgBytesDELETE";"avgBytesUPDATE";"avgBytesINSERT";"avgOtherSQL";"Malicious"
"16-07-2023 07:34:45";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:34:45";"62A64669CBF9B9383EBE3CD2144DE065";"10";"1";"0";"0";"0";"133";"0";"0";"0";"0";"0"
"16-07-2023 07:34:56";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:34:56";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:35:02";"62A64669CBF9B9383EBE3CD2144DE065";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:35:13";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:35:13";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:35:12";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"16-07-2023 07:35:27";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:35:28";"62A64669CBF9B9383EBE3CD2144DE065";"10";"0";"1";"0";"0";"0";"0";"0";"42";"0";"0"
"16-07-2023 07:35:30";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:35:30";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"16-07-2023 07:35:45";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:35:45";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"653";"0";"0";"0";"0";"0"
"16-07-2023 07:36:02";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:36:02";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:36:13";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:36:13";"442D5E09DBD4254D58BE45DB5CB6B2C2";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:36:13";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:36:13";"62A64669CBF9B9383EBE3CD2144DE065";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"15-07-2023 07:36:11";"62A64669CBF9B9383EBE3CD2144DE065";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:36:22";"442D5E09DBD4254D58BE45DB5CB6B2C2";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:36:21";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:36:22";"62A64669CBF9B9383EBE3CD2144DE065";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"15-07-2023 07:36:31";"442D5E09DBD4254D58BE45DB5CB6B2C2";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"15-07-2023 07:36:31";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:36:43";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:36:43";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:36:51";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:36:51";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:37:02";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:37:07";"442D5E09DBD4254D58BE45DB5CB6B2C2";"5";"1";"0";"0";"0";"481";"0";"0";"0";"0";"0"
"16-07-2023 07:37:01";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"15-07-2023 07:37:09";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:37:07";"58034435FCDD3CBEED888A6672E8164A";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:37:24";"442D5E09DBD4254D58BE45DB5CB6B2C2";"5";"1";"0";"0";"0";"530";"0";"0";"0";"0";"0"
"15-07-2023 07:37:24";"58034435FCDD3CBEED888A6672E8164A";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:37:38";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:37:38";"442D5E09DBD4254D58BE45DB5CB6B2C2";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:37:38";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:37:38";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:37:45";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:37:45";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:38:01";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:01";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:01";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"16-07-2023 07:38:10";"F729591B1958B783D27115EDE7AA2529";"9";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:10";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"2";"0";"0";"0";"1172";"0";"0";"0";"0";"0"
"15-07-2023 07:38:18";"58034435FCDD3CBEED888A6672E8164A";"5";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:38:21";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:21";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"653";"0";"0";"0";"0";"0"
"16-07-2023 07:38:37";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:38:37";"442D5E09DBD4254D58BE45DB5CB6B2C2";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:38:37";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"15-07-2023 07:38:37";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:38:40";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:48";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:38:40";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:38:48";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:38:54";"442D5E09DBD4254D58BE45DB5CB6B2C2";"5";"0";"1";"0";"0";"201";"0";"0";"0";"0";"0"
"16-07-2023 07:39:03";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:02";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"16-07-2023 07:39:10";"F729591B1958B783D27115EDE7AA2529";"9";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:10";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"2";"1";"0";"0";"1230";"0";"0";"0";"0";"0"
"16-07-2023 07:39:30";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:30";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"15-07-2023 07:39:39";"58034435FCDD3CBEED888A6672E8164A";"5";"1";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"16-07-2023 07:39:49";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:39:47";"442D5E09DBD4254D58BE45DB5CB6B2C2";"5";"1";"0";"0";"0";"636";"0";"0";"0";"0";"0"
"16-07-2023 07:39:49";"F2EAF31D6A0469CEBDDDCC75D592566F";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:46";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"2";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"15-07-2023 07:39:47";"58034435FCDD3CBEED888A6672E8164A";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:53";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:39:53";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"2";"0";"0";"0";"603";"0";"0";"0";"0";"0"
"16-07-2023 07:40:04";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:04";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"0";"0";"0";"653";"0";"0";"0";"0";"0"
"16-07-2023 07:40:14";"F729591B1958B783D27115EDE7AA2529";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:15";"F729591B1958B783D27115EDE7AA2529";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:12";"F729591B1958B783D27115EDE7AA2529";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:15";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"2";"0";"0";"0";"1123";"0";"0";"0";"0";"0"
"16-07-2023 07:40:12";"F2EAF31D6A0469CEBDDDCC75D592566F";"9";"1";"1";"0";"0";"653";"0";"0";"0";"0";"0"
"15-07-2023 07:40:12";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:14";"EED29DB830AF5CB9FB1FEE9D92A6E521";"1";"1";"0";"0";"0";"772";"0";"0";"0";"0";"0"
"16-07-2023 07:40:21";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:20";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"651";"0";"0";"0";"0";"0"
"16-07-2023 07:40:21";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:40:20";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"2";"0";"0";"0";"1265";"0";"0";"0";"0";"0"
"16-07-2023 07:40:37";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:40:49";"58034435FCDD3CBEED888A6672E8164A";"5";"0";"1";"0";"0";"658";"0";"0";"143";"0";"0"
"15-07-2023 07:40:51";"442D5E09DBD4254D58BE45DB5CB6B2C2";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"15-07-2023 07:40:51";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:41:08";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:41:08";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"1";"0";"0";"792";"0";"0";"108";"0";"0"
"16-07-2023 07:41:10";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:41:10";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:41:26";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:41:26";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"16-07-2023 07:41:36";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:41:36";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:41:36";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:41:36";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"15-07-2023 07:41:37";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:41:49";"58034435FCDD3CBEED888A6672E8164A";"5";"1";"0";"0";"0";"291";"0";"0";"0";"0";"0"
"15-07-2023 07:42:05";"442D5E09DBD4254D58BE45DB5CB6B2C2";"5";"1";"0";"0";"0";"201";"0";"0";"0";"0";"0"
"16-07-2023 07:42:13";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:11";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:13";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:42:11";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"1";"0";"0";"249";"0";"0";"0";"0";"0"
"16-07-2023 07:42:27";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:27";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"15-07-2023 07:42:27";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:33";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:33";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:42:44";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:42:44";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"772";"0";"0";"0";"0";"0"
"16-07-2023 07:43:02";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:00";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:02";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:43:00";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"1";"0";"0";"812";"0";"0";"0";"0";"0"
"15-07-2023 07:43:03";"58034435FCDD3CBEED888A6672E8164A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:11";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:11";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"16-07-2023 07:43:20";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:20";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:20";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:43:37";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:43:35";"F729591B1958B783D27115EDE7AA2529";"7";"2";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:43:37";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:43:34";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"2";"0";"0";"0";"1382";"0";"0";"0";"0";"0"
"15-07-2023 07:43:32";"22511A574B81DC91A2E0ABE81EBDBB14";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"15-07-2023 07:43:34";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:43:47";"442D5E09DBD4254D58BE45DB5CB6B2C2";"7";"1";"0";"0";"0";"133";"0";"0";"0";"0";"0"
"15-07-2023 07:43:47";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"133";"0";"0";"0";"0";"0"
"16-07-2023 07:43:52";"F729591B1958B783D27115EDE7AA2529";"7";"2";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"16-07-2023 07:43:52";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"2";"0";"0";"0";"1382";"0";"0";"0";"0";"0"
"16-07-2023 07:44:03";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:03";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"772";"0";"0";"0";"0";"0"
"15-07-2023 07:44:02";"442D5E09DBD4254D58BE45DB5CB6B2C2";"7";"2";"0";"0";"0";"356";"0";"0";"0";"0";"0"
"15-07-2023 07:44:02";"05BE890351AF36F10E17D65E0111922B";"7";"2";"0";"0";"0";"185";"0";"0";"0";"0";"0"
"16-07-2023 07:44:16";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:16";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"15-07-2023 07:44:17";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:21";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:29";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:21";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:44:29";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"15-07-2023 07:44:29";"442D5E09DBD4254D58BE45DB5CB6B2C2";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"15-07-2023 07:44:20";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:44:29";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:44:32";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:32";"202F80A6321B9CFF703ADA1D541AF3A4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:31";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:44:48";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:48";"202F80A6321B9CFF703ADA1D541AF3A4";"7";"2";"0";"0";"0";"807";"0";"0";"0";"0";"0"
"15-07-2023 07:44:41";"442D5E09DBD4254D58BE45DB5CB6B2C2";"7";"1";"0";"0";"0";"185";"0";"0";"0";"0";"0"
"15-07-2023 07:44:41";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"185";"0";"0";"0";"0";"0"
"16-07-2023 07:44:50";"F729591B1958B783D27115EDE7AA2529";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:44:51";"F729591B1958B783D27115EDE7AA2529";"2";"2";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:44:51";"9491762637E3452D0D61148D8FD91C54";"2";"2";"0";"0";"0";"1239";"0";"0";"0";"0";"0"
"16-07-2023 07:44:59";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"16-07-2023 07:44:50";"64FAB4E408AE964E01A53567356F2D5C";"1";"1";"0";"0";"0";"830";"0";"0";"0";"0";"0"
"16-07-2023 07:45:00";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:45:07";"05BE890351AF36F10E17D65E0111922B";"7";"1";"1";"0";"0";"257";"0";"0";"0";"0";"0"
"15-07-2023 07:45:22";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:45:35";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:45:38";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:45:34";"9491762637E3452D0D61148D8FD91C54";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:45:38";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"15-07-2023 07:45:47";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:45:47";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"145";"0";"0";"0";"0";"0"
"16-07-2023 07:46:02";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:46:08";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:46:02";"9491762637E3452D0D61148D8FD91C54";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:46:08";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"15-07-2023 07:46:08";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:46:17";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"15-07-2023 07:46:11";"05BE890351AF36F10E17D65E0111922B";"7";"0";"1";"0";"0";"157";"0";"0";"0";"0";"0"
"16-07-2023 07:46:35";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:46:33";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:46:35";"9491762637E3452D0D61148D8FD91C54";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:46:33";"9491762637E3452D0D61148D8FD91C54";"7";"1";"1";"0";"0";"854";"0";"0";"108";"0";"0"
"16-07-2023 07:46:42";"9491762637E3452D0D61148D8FD91C54";"7";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:46:53";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:46:53";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"772";"0";"0";"0";"0";"0"
"15-07-2023 07:47:00";"0D1558DC09F7CA47C6A4024F6461ACE2";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"16-07-2023 07:47:08";"9491762637E3452D0D61148D8FD91C54";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"15-07-2023 07:47:00";"05BE890351AF36F10E17D65E0111922B";"7";"1";"1";"0";"0";"136";"0";"0";"0";"0";"0"
"16-07-2023 07:47:15";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:47:15";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"710";"0";"0";"0";"0";"0"
"15-07-2023 07:47:12";"05BE890351AF36F10E17D65E0111922B";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:47:30";"F729591B1958B783D27115EDE7AA2529";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"16-07-2023 07:47:30";"F729591B1958B783D27115EDE7AA2529";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"16-07-2023 07:47:30";"9491762637E3452D0D61148D8FD91C54";"2";"1";"0";"0";"0";"662";"0";"0";"0";"0";"0"
"16-07-2023 07:47:30";"9491762637E3452D0D61148D8FD91C54";"7";"1";"0";"0";"0";"760";"0";"0";"0";"0";"0"
"15-07-2023 07:47:30";"05BE890351AF36F10E17D65E0111922B";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
